image_id,detection_confidence,image_timestamp,detection_source,mmsi,vessel_name,vessel_flag,vessel_type,vessel_id,detection_lat,detection_lon,fishing_event_lat,fishing_event_lon,event_start,event_end,event_id,event_type,event_duration_hours,potential_risk,is_high_risk,eez_regions,rfmo_regions,fao_regions,mpa_regions,distance_from_shore_km,distance_from_port_km,total_distance_km,average_speed_knots,ingested_at,fishing_processed_at,detection_processed_at,ship_image_url
0,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,105402112,QIONG DAN YU 12010,,,105402112,21.5,115.0,21.5,115.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0000,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
1,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,182580004,SUQIYU18258*004_7.9V,,,182580004,32.0,122.19999694824219,32.0,122.19999694824219,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0001,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
2,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,200027900,200027900,,,200027900,20.9,111.30000305175781,20.7,111.19999694824219,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0002,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
3,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,201299910,LIN 12999--10-86%,ALB,,201299910,28.6,121.5999984741211,28.7,121.80000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0003,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
4,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,210577000,RED DOLPHIN,CYP,,210577000,3.8,8.699999809265137,3.8,8.699999809265137,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0004,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
5,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,215060000,ALLEGRA,MLT,,215060000,-33.7,17.399999618530273,-34.2,18.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0005,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
6,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,218056970,MOMO,DEU,,218056970,-0.7,-90.30000305175781,-0.7,-90.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0006,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
7,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,219646000,MATHILDE MAERSK,DNK,,219646000,21.6,-17.700000762939453,20.6,-18.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0007,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
8,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,224082580,EL MACIZO,ESP,,224082580,27.7,-15.5,27.7,-15.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0008,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
9,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,225319000,NUEVO MONTE VENTOSO,ESP,,225319000,-17.1,-78.5999984741211,-17.7,-78.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0009,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
10,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,227362190,ALTEREGO,FRA,,227362190,-1.0,-91.0,-1.0,-91.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0010,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
11,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,240800021,SHENHUI05-1,GRC,,240800021,2.9,53.599998474121094,2.9,53.599998474121094,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0011,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
12,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,240800958,ZHEDAIYU02477-83A,GRC,,240800958,32.1,125.5999984741211,32.1,125.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0012,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
13,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,242162100,BULAND,MAR,,242162100,21.5,-17.299999237060547,21.4,-17.299999237060547,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0013,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
14,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,244309000,ALIDA,NLD,,244309000,22.2,-17.200000762939453,21.0,-17.399999618530273,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0014,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
15,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,253000028,MEDI ARGENTARIO,LUX,,253000028,54.3,-164.39999389648438,54.2,-163.3000030517578,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0015,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
16,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,255801990,B GAS SATURN,PRT,,255801990,-0.6,8.800000190734863,-0.6,8.800000190734863,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0016,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
17,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,255915561,GALLOWAY EXPRESS,PRT,,255915561,16.9,-20.600000381469727,15.9,-21.100000381469727,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0017,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
18,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,256330000,ECO MARIN,MLT,,256330000,-8.0,-80.19999694824219,-8.7,-79.69999694824219,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0018,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
19,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,256553000,MINERVA MEDITERRANEA,MLT,,256553000,-19.6,39.0,-18.8,39.400001525878906,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0019,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
20,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,256629000,SEAHEAVEN,MLT,,256629000,-21.8,37.70000076293945,-21.0,38.099998474121094,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0020,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
21,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,257089810,OLYMPIC CHALLENGER,NOR,,257089810,-13.0,40.5,-12.5,40.900001525878906,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0021,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
22,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,259148000,HUELVA KNUTSEN,NOR,,259148000,19.2,90.30000305175781,18.2,89.9000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0022,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
